current_epoch,current_step,cycle_time,loss,rec_loss,error,pr
46,114700,0.096,0.087,0.087,0.163,0.987
46,114800,0.096,0.072,0.072,0.154,0.984
46,114900,0.098,0.209,0.209,0.206,0.989
46,115000,0.096,0.120,0.120,0.204,0.983
46,115100,0.096,0.182,0.182,0.204,0.986
46,115200,0.098,0.237,0.237,0.243,0.984
46,115300,0.096,0.105,0.105,0.172,0.985
46,115400,0.096,0.069,0.069,0.158,0.988
46,115500,0.097,0.131,0.131,0.191,0.986
46,115600,0.096,0.179,0.179,0.220,0.983
47,115700,0.099,0.101,0.101,0.156,0.985
47,115800,0.097,0.073,0.073,0.150,0.982
47,115900,0.097,0.253,0.253,0.232,0.983
47,116000,0.096,0.110,0.110,0.173,0.984
47,116100,0.098,0.284,0.284,0.261,0.986
47,116200,0.097,0.117,0.117,0.159,0.987
47,116300,0.097,0.043,0.043,0.127,0.981
47,116400,0.097,0.056,0.056,0.131,0.986
47,116500,0.098,0.199,0.199,0.218,0.976
47,116600,0.097,0.050,0.050,0.139,0.981
47,116700,0.097,0.154,0.154,0.198,0.987
47,116800,0.097,0.050,0.050,0.124,0.988
47,116900,0.099,0.087,0.087,0.147,0.985
47,117000,0.096,0.148,0.148,0.203,0.989
47,117100,0.097,0.151,0.151,0.200,0.986
47,117200,0.097,0.159,0.159,0.194,0.989
47,117300,0.098,0.076,0.076,0.141,0.988
47,117400,0.096,0.040,0.040,0.129,0.986
47,117500,0.098,0.059,0.059,0.169,0.978
47,117600,0.097,0.085,0.085,0.155,0.989
47,117700,0.098,0.132,0.132,0.253,0.973
47,117800,0.097,0.117,0.117,0.193,0.984
47,117900,0.097,0.236,0.236,0.257,0.967
47,118000,0.097,0.380,0.380,0.243,0.987
47,118100,0.098,0.066,0.066,0.154,0.989
47,118200,0.096,0.104,0.104,0.151,0.986
48,118300,0.100,0.087,0.087,0.151,0.986
48,118400,0.098,0.092,0.092,0.156,0.985
48,118500,0.097,0.062,0.062,0.152,0.977
48,118600,0.097,0.092,0.092,0.190,0.981
48,118700,0.098,0.062,0.062,0.160,0.983
48,118800,0.097,0.168,0.168,0.165,0.987
48,118900,0.098,0.055,0.055,0.141,0.988
48,119000,0.098,0.059,0.059,0.155,0.987
48,119100,0.097,0.087,0.087,0.152,0.987
48,119200,0.097,0.242,0.242,0.195,0.985
48,119300,0.099,0.073,0.073,0.154,0.983
48,119400,0.097,0.052,0.052,0.142,0.985
48,119500,0.097,0.117,0.117,0.180,0.985
48,119600,0.098,0.174,0.174,0.185,0.986
48,119700,0.098,0.099,0.099,0.194,0.983
48,119800,0.097,0.059,0.059,0.143,0.983
48,119900,0.098,0.103,0.103,0.157,0.984
48,120000,0.097,0.197,0.197,0.218,0.989
48,120100,0.097,0.139,0.139,0.198,0.985
48,120200,0.098,0.069,0.069,0.146,0.991
48,120300,0.097,0.129,0.129,0.198,0.984
48,120400,0.098,0.076,0.076,0.146,0.991
48,120500,0.099,0.123,0.123,0.198,0.989
48,120600,0.097,0.142,0.142,0.195,0.989
48,120700,0.096,0.068,0.068,0.155,0.986
49,120800,0.100,0.080,0.080,0.153,0.989
49,120900,0.096,0.074,0.074,0.149,0.987
49,121000,0.096,0.059,0.059,0.151,0.983
49,121100,0.098,0.199,0.199,0.190,0.985
49,121200,0.097,0.047,0.047,0.111,0.987
49,121300,0.096,0.213,0.213,0.226,0.983
49,121400,0.098,0.074,0.074,0.145,0.989
49,121500,0.097,0.280,0.280,0.274,0.989
49,121600,0.097,0.329,0.329,0.249,0.988
49,121700,0.099,0.158,0.158,0.206,0.988
49,121800,0.097,0.090,0.090,0.177,0.990
49,121900,0.097,0.074,0.074,0.158,0.987
49,122000,0.098,0.045,0.045,0.131,0.988
49,122100,0.098,0.103,0.103,0.139,0.989
49,122200,0.096,0.077,0.077,0.153,0.985
49,122300,0.098,0.135,0.135,0.176,0.986
