current_epoch,current_step,cycle_time,loss,rec_loss,error,pr
12,28700,0.098,0.181,0.181,0.272,0.996
12,28800,0.099,0.228,0.228,0.265,0.995
12,28900,0.098,0.179,0.179,0.250,0.996
12,29000,0.098,0.182,0.182,0.245,0.997
12,29100,0.098,0.137,0.137,0.218,0.997
12,29200,0.100,0.121,0.121,0.199,0.998
12,29300,0.098,0.294,0.294,0.261,0.995
12,29400,0.098,0.214,0.214,0.238,0.996
12,29500,0.098,0.319,0.319,0.301,0.995
12,29600,0.099,0.130,0.130,0.234,0.996
12,29700,0.098,0.460,0.460,0.306,0.995
12,29800,0.098,0.282,0.282,0.257,0.997
12,29900,0.098,0.182,0.182,0.219,0.997
12,30000,0.099,0.276,0.276,0.271,0.996
12,30100,0.098,0.410,0.410,0.312,0.996
13,30200,0.100,0.172,0.172,0.239,0.998
13,30300,0.099,0.250,0.250,0.278,0.995
13,30400,0.100,0.277,0.277,0.263,0.997
13,30500,0.099,0.208,0.208,0.264,0.996
13,30600,0.098,0.176,0.176,0.252,0.996
13,30700,0.099,0.659,0.659,0.423,0.991
13,30800,0.101,0.732,0.732,0.384,0.992
13,30900,0.099,0.511,0.511,0.353,0.993
13,31000,0.099,0.166,0.166,0.239,0.997
13,31100,0.100,0.299,0.299,0.259,0.997
13,31200,0.100,0.182,0.182,0.237,0.997
13,31300,0.098,0.195,0.195,0.239,0.997
13,31400,0.100,0.268,0.268,0.272,0.996
13,31500,0.099,0.128,0.128,0.204,0.996
13,31600,0.100,0.603,0.603,0.360,0.993
13,31700,0.100,0.430,0.430,0.330,0.994
13,31800,0.099,0.274,0.274,0.265,0.995
13,31900,0.099,0.341,0.341,0.301,0.997
13,32000,0.099,0.185,0.185,0.240,0.997
13,32100,0.099,0.144,0.144,0.218,0.997
13,32200,0.099,0.110,0.110,0.206,0.997
13,32300,0.099,0.269,0.269,0.317,0.996
13,32400,0.100,0.304,0.304,0.287,0.997
13,32500,0.099,0.235,0.235,0.263,0.996
13,32600,0.099,0.114,0.114,0.202,0.997
14,32700,0.100,0.150,0.150,0.214,0.997
14,32800,0.100,0.340,0.340,0.295,0.995
14,32900,0.099,0.473,0.473,0.321,0.996
14,33000,0.099,0.354,0.354,0.305,0.996
14,33100,0.099,0.335,0.335,0.292,0.996
14,33200,0.098,0.149,0.149,0.229,0.997
14,33300,0.099,0.255,0.255,0.286,0.997
14,33400,0.099,0.254,0.254,0.276,0.996
14,33500,0.098,0.190,0.190,0.273,0.995
