current_epoch,current_step,cycle_time,loss,rec_loss,error,pr
10,25000,0.101,1.144,1.144,0.561,0.995
10,25100,0.101,0.980,0.980,0.516,0.997
11,25200,0.103,0.997,0.997,0.510,0.998
11,25300,0.099,0.751,0.751,0.483,0.996
11,25400,0.099,1.186,1.186,0.570,0.997
11,25500,0.102,1.312,1.312,0.580,0.994
11,25600,0.099,0.758,0.758,0.438,0.998
11,25700,0.098,0.910,0.910,0.555,0.995
11,25800,0.100,1.765,1.765,0.750,0.995
11,25900,0.100,0.781,0.781,0.442,0.997
11,26000,0.098,0.479,0.479,0.385,0.997
11,26100,0.099,0.982,0.982,0.575,0.995
11,26200,0.099,1.775,1.775,0.771,0.995
11,26300,0.100,0.709,0.709,0.563,0.996
11,26400,0.099,0.422,0.422,0.409,0.997
11,26500,0.099,0.443,0.443,0.376,0.997
11,26600,0.099,0.682,0.682,0.475,0.997
11,26700,0.100,0.485,0.485,0.408,0.997
11,26800,0.099,0.458,0.458,0.375,0.997
11,26900,0.100,0.712,0.712,0.543,0.992
11,27000,0.099,0.725,0.725,0.439,0.997
11,27100,0.100,0.484,0.484,0.384,0.997
11,27200,0.099,0.820,0.820,0.445,0.994
11,27300,0.099,0.415,0.415,0.379,0.997
11,27400,0.099,0.496,0.496,0.412,0.998
11,27500,0.101,0.411,0.411,0.396,0.997
11,27600,0.098,1.169,1.169,0.520,0.996
12,27700,0.100,0.682,0.682,0.433,0.997
12,27800,0.099,0.755,0.755,0.485,0.996
12,27900,0.098,0.603,0.603,0.388,0.997
12,28000,0.098,0.443,0.443,0.384,0.997
12,28100,0.100,0.352,0.352,0.339,0.997
12,28200,0.098,0.807,0.807,0.481,0.997
12,28300,0.099,1.547,1.547,0.709,0.991
12,28400,0.099,0.410,0.410,0.362,0.997
12,28500,0.098,0.692,0.692,0.493,0.994
12,28600,0.099,0.660,0.660,0.454,0.996
12,28700,0.101,0.405,0.405,0.357,0.997
12,28800,0.098,0.760,0.760,0.440,0.996
12,28900,0.099,1.004,1.004,0.489,0.998
12,29000,0.100,0.229,0.229,0.293,0.998
12,29100,0.098,0.754,0.754,0.468,0.996
12,29200,0.099,0.897,0.897,0.515,0.996
12,29300,0.099,1.208,1.208,0.570,0.992
12,29400,0.098,0.573,0.573,0.424,0.997
12,29500,0.099,0.829,0.829,0.546,0.998
12,29600,0.099,0.412,0.412,0.353,0.998
12,29700,0.098,1.004,1.004,0.550,0.996
12,29800,0.099,0.443,0.443,0.414,0.996
12,29900,0.098,1.214,1.214,0.525,0.998
12,30000,0.098,0.419,0.419,0.376,0.997
12,30100,0.099,0.676,0.676,0.462,0.995
13,30200,0.101,0.506,0.506,0.350,0.998
13,30300,0.099,0.657,0.657,0.439,0.996
13,30400,0.099,0.581,0.581,0.422,0.997
13,30500,0.098,0.700,0.700,0.492,0.995
13,30600,0.098,0.558,0.558,0.408,0.996
13,30700,0.100,1.115,1.115,0.542,0.998
13,30800,0.098,1.553,1.553,0.602,0.996
13,30900,0.098,0.442,0.442,0.391,0.995
13,31000,0.099,0.625,0.625,0.429,0.996
13,31100,0.099,0.962,0.962,0.531,0.996
13,31200,0.098,0.698,0.698,0.463,0.996
13,31300,0.099,0.739,0.739,0.503,0.997
13,31400,0.098,0.704,0.704,0.514,0.995
13,31500,0.099,0.786,0.786,0.434,0.996
13,31600,0.099,0.570,0.570,0.443,0.996
13,31700,0.098,0.254,0.254,0.285,0.998
13,31800,0.098,1.454,1.454,0.655,0.992
13,31900,0.099,1.369,1.369,0.545,0.997
13,32000,0.098,0.411,0.411,0.323,0.997
13,32100,0.098,0.459,0.459,0.427,0.996
13,32200,0.100,0.955,0.955,0.499,0.994
13,32300,0.099,0.684,0.684,0.470,0.996
13,32400,0.098,0.436,0.436,0.358,0.997
13,32500,0.099,0.534,0.534,0.382,0.997
13,32600,0.098,0.535,0.535,0.448,0.995
14,32700,0.101,0.907,0.907,0.485,0.994
14,32800,0.099,0.597,0.597,0.409,0.997
14,32900,0.098,1.079,1.079,0.554,0.995
14,33000,0.098,0.368,0.368,0.344,0.998
14,33100,0.100,1.350,1.350,0.549,0.994
14,33200,0.098,0.481,0.481,0.388,0.997
14,33300,0.098,0.320,0.320,0.361,0.996
14,33400,0.099,0.623,0.623,0.493,0.993
14,33500,0.100,0.302,0.302,0.346,0.996
14,33600,0.098,0.452,0.452,0.420,0.997
14,33700,0.100,0.580,0.580,0.411,0.998
14,33800,0.101,0.665,0.665,0.441,0.996
14,33900,0.103,0.660,0.660,0.443,0.998
14,34000,0.101,0.315,0.315,0.336,0.997
14,34100,0.101,0.636,0.636,0.421,0.995
14,34200,0.100,0.441,0.441,0.382,0.997
14,34300,0.099,3.505,3.505,0.931,0.997
14,34400,0.098,0.738,0.738,0.469,0.997
14,34500,0.099,0.948,0.948,0.551,0.993
14,34600,0.098,1.669,1.669,0.623,0.997
14,34700,0.099,0.907,0.907,0.518,0.996
14,34800,0.100,0.374,0.374,0.315,0.997
14,34900,0.098,0.641,0.641,0.453,0.996
14,35000,0.098,0.503,0.503,0.412,0.996
14,35100,0.101,0.445,0.445,0.410,0.997
14,35200,0.098,0.823,0.823,0.529,0.993
15,35300,0.100,0.438,0.438,0.400,0.995
15,35400,0.099,0.766,0.766,0.487,0.994
15,35500,0.099,0.851,0.851,0.589,0.996
15,35600,0.098,1.923,1.923,0.715,0.996
15,35700,0.099,1.268,1.268,0.610,0.996
15,35800,0.098,0.443,0.443,0.393,0.995
15,35900,0.099,0.945,0.945,0.540,0.996
15,36000,0.099,0.380,0.380,0.324,0.998
15,36100,0.098,0.997,0.997,0.486,0.996
15,36200,0.098,1.657,1.657,0.615,0.995
15,36300,0.100,0.617,0.617,0.440,0.995
15,36400,0.098,0.808,0.808,0.473,0.996
15,36500,0.098,0.900,0.900,0.482,0.995
15,36600,0.099,0.528,0.528,0.372,0.996
15,36700,0.099,0.407,0.407,0.369,0.995
15,36800,0.098,0.915,0.915,0.462,0.996
15,36900,0.099,1.158,1.158,0.538,0.996
15,37000,0.098,0.479,0.479,0.393,0.996
15,37100,0.099,0.721,0.721,0.414,0.997
15,37200,0.098,0.437,0.437,0.421,0.996
15,37300,0.098,0.439,0.439,0.394,0.996
15,37400,0.099,0.556,0.556,0.444,0.994
15,37500,0.100,0.458,0.458,0.390,0.996
15,37600,0.098,0.393,0.393,0.350,0.997
15,37700,0.098,0.644,0.644,0.442,0.996
16,37800,0.101,0.339,0.339,0.372,0.996
16,37900,0.099,0.440,0.440,0.408,0.995
16,38000,0.099,0.468,0.468,0.392,0.996
16,38100,0.098,0.403,0.403,0.374,0.996
16,38200,0.098,0.766,0.766,0.484,0.996
16,38300,0.099,0.500,0.500,0.410,0.997
16,38400,0.098,0.456,0.456,0.384,0.997
16,38500,0.098,0.926,0.926,0.499,0.997
16,38600,0.099,1.054,1.054,0.546,0.993
16,38700,0.098,0.468,0.468,0.405,0.996
16,38800,0.098,0.804,0.804,0.495,0.996
16,38900,0.099,0.853,0.853,0.467,0.996
16,39000,0.098,1.230,1.230,0.591,0.994
16,39100,0.098,0.395,0.395,0.396,0.995
16,39200,0.099,0.492,0.492,0.421,0.996
16,39300,0.098,0.270,0.270,0.318,0.996
16,39400,0.098,0.428,0.428,0.406,0.996
16,39500,0.101,0.967,0.967,0.521,0.992
16,39600,0.098,0.393,0.393,0.370,0.996
16,39700,0.098,0.648,0.648,0.442,0.994
16,39800,0.099,0.556,0.556,0.417,0.997
16,39900,0.099,0.535,0.535,0.442,0.996
16,40000,0.098,1.577,1.577,0.677,0.996
16,40100,0.099,0.899,0.899,0.550,0.992
16,40200,0.098,0.413,0.413,0.399,0.995
17,40300,0.101,0.515,0.515,0.404,0.997
17,40400,0.099,0.647,0.647,0.412,0.997
17,40500,0.098,0.568,0.568,0.412,0.997
17,40600,0.099,0.891,0.891,0.490,0.997
17,40700,0.099,1.166,1.166,0.547,0.993
17,40800,0.098,0.514,0.514,0.386,0.997
17,40900,0.099,1.102,1.102,0.547,0.995
17,41000,0.099,0.473,0.473,0.423,0.996
17,41100,0.098,0.449,0.449,0.390,0.997
17,41200,0.099,0.353,0.353,0.360,0.996
17,41300,0.098,0.440,0.440,0.412,0.993
17,41400,0.098,0.331,0.331,0.319,0.998
17,41500,0.099,1.010,1.010,0.506,0.995
17,41600,0.098,0.424,0.424,0.370,0.994
17,41700,0.098,0.349,0.349,0.370,0.996
17,41800,0.100,0.362,0.362,0.368,0.995
17,41900,0.098,0.750,0.750,0.437,0.997
17,42000,0.098,1.007,1.007,0.520,0.995
17,42100,0.100,0.302,0.302,0.327,0.997
17,42200,0.099,0.341,0.341,0.355,0.996
17,42300,0.098,0.505,0.505,0.378,0.997
17,42400,0.099,0.997,0.997,0.475,0.995
17,42500,0.099,0.599,0.599,0.438,0.995
17,42600,0.098,0.482,0.482,0.388,0.996
17,42700,0.099,0.667,0.667,0.427,0.997
18,42800,0.101,0.344,0.344,0.313,0.998
18,42900,0.099,0.729,0.729,0.443,0.996
18,43000,0.100,0.412,0.412,0.393,0.996
18,43100,0.100,0.593,0.593,0.378,0.998
18,43200,0.098,0.236,0.236,0.271,0.997
18,43300,0.100,0.692,0.692,0.429,0.995
18,43400,0.099,0.455,0.455,0.382,0.997
18,43500,0.100,0.512,0.512,0.420,0.995
18,43600,0.099,0.889,0.889,0.480,0.995
18,43700,0.099,0.845,0.845,0.456,0.995
18,43800,0.099,0.358,0.358,0.352,0.995
18,43900,0.101,0.898,0.898,0.501,0.997
18,44000,0.099,0.938,0.938,0.491,0.996
18,44100,0.099,0.415,0.415,0.394,0.996
18,44200,0.099,0.466,0.466,0.363,0.996
18,44300,0.098,0.282,0.282,0.328,0.997
18,44400,0.099,0.394,0.394,0.371,0.996
18,44500,0.099,0.401,0.401,0.361,0.996
18,44600,0.099,2.211,2.211,0.822,0.996
18,44700,0.099,0.377,0.377,0.367,0.997
18,44800,0.102,0.370,0.370,0.375,0.998
18,44900,0.102,0.377,0.377,0.354,0.996
18,45000,0.103,0.698,0.698,0.467,0.995
18,45100,0.102,0.452,0.452,0.425,0.996
18,45200,0.102,0.511,0.511,0.482,0.992
19,45300,0.105,1.054,1.054,0.511,0.996
19,45400,0.099,2.256,2.256,0.667,0.997
19,45500,0.100,0.514,0.514,0.383,0.993
19,45600,0.100,0.922,0.922,0.538,0.995
19,45700,0.099,0.498,0.498,0.385,0.997
19,45800,0.099,0.460,0.460,0.409,0.995
19,45900,0.101,0.308,0.308,0.329,0.996
19,46000,0.099,0.515,0.515,0.461,0.995
19,46100,0.099,0.639,0.639,0.383,0.997
19,46200,0.100,0.691,0.691,0.460,0.995
19,46300,0.100,0.358,0.358,0.350,0.997
19,46400,0.099,1.119,1.119,0.536,0.995
19,46500,0.099,0.637,0.637,0.476,0.997
19,46600,0.099,0.366,0.366,0.354,0.998
19,46700,0.100,0.450,0.450,0.404,0.995
19,46800,0.099,0.885,0.885,0.434,0.998
19,46900,0.099,0.372,0.372,0.342,0.995
19,47000,0.099,0.443,0.443,0.405,0.996
19,47100,0.100,0.350,0.350,0.348,0.996
19,47200,0.099,0.785,0.785,0.522,0.997
19,47300,0.100,0.401,0.401,0.326,0.998
19,47400,0.099,0.392,0.392,0.354,0.997
19,47500,0.100,0.463,0.463,0.393,0.996
19,47600,0.099,0.385,0.385,0.389,0.996
19,47700,0.099,0.460,0.460,0.347,0.998
20,47800,0.100,0.357,0.357,0.383,0.995
20,47900,0.101,1.096,1.096,0.625,0.996
20,48000,0.098,0.435,0.435,0.417,0.994
20,48100,0.098,0.722,0.722,0.417,0.997
20,48200,0.099,0.555,0.555,0.393,0.996
20,48300,0.099,0.292,0.292,0.312,0.997
20,48400,0.098,0.439,0.439,0.385,0.997
20,48500,0.099,0.337,0.337,0.368,0.994
20,48600,0.098,0.246,0.246,0.292,0.996
20,48700,0.099,0.857,0.857,0.502,0.993
20,48800,0.099,0.372,0.372,0.334,0.996
20,48900,0.098,0.238,0.238,0.311,0.997
20,49000,0.098,0.408,0.408,0.398,0.995
20,49100,0.101,0.523,0.523,0.381,0.996
20,49200,0.098,0.451,0.451,0.371,0.998
20,49300,0.098,0.693,0.693,0.399,0.997
20,49400,0.099,1.376,1.376,0.643,0.991
20,49500,0.100,0.424,0.424,0.389,0.996
20,49600,0.098,0.354,0.354,0.340,0.995
20,49700,0.100,1.815,1.815,0.535,0.997
20,49800,0.099,0.571,0.571,0.404,0.996
20,49900,0.100,0.317,0.317,0.330,0.997
20,50000,0.099,0.565,0.565,0.425,0.995
20,50100,0.099,0.240,0.240,0.277,0.998
20,50200,0.099,0.412,0.412,0.389,0.997
20,50300,0.099,0.476,0.476,0.438,0.994
21,50400,0.100,0.810,0.810,0.522,0.986
21,50500,0.099,0.685,0.685,0.427,0.995
21,50600,0.098,0.519,0.519,0.401,0.997
21,50700,0.099,0.603,0.603,0.431,0.995
21,50800,0.099,0.393,0.393,0.342,0.997
21,50900,0.098,0.511,0.511,0.425,0.996
21,51000,0.098,0.591,0.591,0.429,0.998
21,51100,0.100,0.284,0.284,0.347,0.997
21,51200,0.098,2.805,2.805,0.756,0.995
21,51300,0.098,0.395,0.395,0.399,0.997
21,51400,0.099,0.274,0.274,0.304,0.997
21,51500,0.099,0.494,0.494,0.375,0.997
21,51600,0.098,0.256,0.256,0.292,0.997
21,51700,0.099,0.488,0.488,0.407,0.996
21,51800,0.098,0.822,0.822,0.544,0.997
21,51900,0.099,0.480,0.480,0.429,0.997
21,52000,0.099,0.350,0.350,0.358,0.997
21,52100,0.098,0.442,0.442,0.358,0.998
21,52200,0.098,0.527,0.527,0.389,0.996
21,52300,0.100,0.707,0.707,0.459,0.998
21,52400,0.098,0.631,0.631,0.478,0.993
21,52500,0.098,0.367,0.367,0.341,0.996
21,52600,0.099,0.471,0.471,0.423,0.994
21,52700,0.099,0.490,0.490,0.389,0.997
21,52800,0.097,0.363,0.363,0.358,0.995
22,52900,0.102,0.229,0.229,0.302,0.997
22,53000,0.099,0.767,0.767,0.489,0.996
22,53100,0.100,0.448,0.448,0.381,0.997
22,53200,0.099,0.323,0.323,0.354,0.996
22,53300,0.098,1.034,1.034,0.517,0.996
22,53400,0.099,0.706,0.706,0.417,0.996
22,53500,0.101,0.550,0.550,0.443,0.997
22,53600,0.098,0.388,0.388,0.352,0.995
22,53700,0.098,0.978,0.978,0.587,0.997
22,53800,0.099,0.962,0.962,0.511,0.998
22,53900,0.100,0.847,0.847,0.471,0.997
22,54000,0.098,0.800,0.800,0.496,0.997
22,54100,0.099,1.197,1.197,0.529,0.996
22,54200,0.099,0.482,0.482,0.388,0.995
22,54300,0.100,0.874,0.874,0.504,0.996
22,54400,0.099,0.690,0.690,0.348,0.998
22,54500,0.098,1.209,1.209,0.608,0.998
22,54600,0.099,0.307,0.307,0.337,0.996
22,54700,0.099,0.527,0.527,0.446,0.995
22,54800,0.098,0.567,0.567,0.477,0.998
22,54900,0.100,0.229,0.229,0.264,0.997
22,55000,0.098,0.349,0.349,0.315,0.998
22,55100,0.100,0.234,0.234,0.296,0.997
22,55200,0.099,0.719,0.719,0.433,0.996
22,55300,0.098,0.331,0.331,0.331,0.998
23,55400,0.101,0.348,0.348,0.393,0.993
23,55500,0.101,0.233,0.233,0.274,0.997
23,55600,0.098,1.085,1.085,0.520,0.995
