current_epoch,current_step,cycle_time,loss,rec_loss,error,pr
18,43400,0.098,0.195,0.195,0.186,0.973
18,43500,0.097,0.116,0.116,0.177,0.964
18,43600,0.099,0.161,0.161,0.181,0.976
18,43700,0.098,0.611,0.611,0.295,0.960
18,43800,0.097,0.357,0.357,0.218,0.971
18,43900,0.097,0.143,0.143,0.182,0.974
18,44000,0.099,0.153,0.153,0.180,0.964
18,44100,0.097,0.380,0.380,0.271,0.959
18,44200,0.098,0.144,0.144,0.174,0.973
18,44300,0.098,0.100,0.100,0.162,0.965
18,44400,0.099,0.405,0.405,0.243,0.969
18,44500,0.098,0.122,0.122,0.162,0.976
18,44600,0.098,0.145,0.145,0.179,0.971
18,44700,0.097,0.125,0.125,0.166,0.974
18,44800,0.098,0.258,0.258,0.206,0.972
18,44900,0.097,0.231,0.231,0.193,0.967
18,45000,0.097,0.139,0.139,0.170,0.973
18,45100,0.099,0.131,0.131,0.174,0.967
18,45200,0.099,1.009,1.009,0.319,0.965
19,45300,0.099,0.856,0.856,0.277,0.969
19,45400,0.099,0.109,0.109,0.158,0.974
19,45500,0.098,0.140,0.140,0.167,0.973
19,45600,0.099,0.426,0.426,0.221,0.972
19,45700,0.098,0.118,0.118,0.163,0.969
19,45800,0.097,0.102,0.102,0.160,0.973
19,45900,0.098,0.187,0.187,0.188,0.974
19,46000,0.099,0.373,0.373,0.232,0.972
19,46100,0.097,0.194,0.194,0.176,0.973
19,46200,0.098,0.147,0.147,0.167,0.968
19,46300,0.099,0.246,0.246,0.200,0.974
19,46400,0.099,0.429,0.429,0.244,0.967
19,46500,0.098,0.237,0.237,0.206,0.973
19,46600,0.099,0.236,0.236,0.210,0.969
19,46700,0.098,0.104,0.104,0.172,0.962
19,46800,0.099,1.035,1.035,0.319,0.967
19,46900,0.099,0.140,0.140,0.177,0.971
19,47000,0.098,0.291,0.291,0.207,0.975
19,47100,0.098,0.133,0.133,0.185,0.962
19,47200,0.100,0.422,0.422,0.235,0.970
19,47300,0.097,0.274,0.274,0.195,0.974
19,47400,0.098,0.262,0.262,0.211,0.968
19,47500,0.099,0.179,0.179,0.209,0.962
19,47600,0.098,0.385,0.385,0.205,0.971
19,47700,0.098,0.195,0.195,0.185,0.974
20,47800,0.101,0.148,0.148,0.171,0.975
20,47900,0.098,0.118,0.118,0.181,0.963
20,48000,0.098,0.174,0.174,0.182,0.976
20,48100,0.099,0.168,0.168,0.184,0.972
