current_epoch,current_step,cycle_time,loss,rec_loss,error,pr
22,53100,0.099,0.264,0.264,0.254,0.992
22,53200,0.098,0.227,0.227,0.201,0.995
22,53300,0.099,0.190,0.190,0.203,0.996
22,53400,0.099,0.074,0.074,0.151,0.995
22,53500,0.099,0.239,0.239,0.226,0.994
22,53600,0.100,0.937,0.937,0.353,0.991
22,53700,0.098,0.230,0.230,0.247,0.993
22,53800,0.098,0.452,0.452,0.274,0.995
22,53900,0.099,0.263,0.263,0.234,0.994
22,54000,0.098,0.174,0.174,0.212,0.995
22,54100,0.099,0.204,0.204,0.206,0.995
22,54200,0.098,0.209,0.209,0.219,0.994
22,54300,0.099,0.175,0.175,0.204,0.995
22,54400,0.099,0.138,0.138,0.181,0.995
22,54500,0.098,0.274,0.274,0.252,0.994
22,54600,0.098,0.167,0.167,0.230,0.994
22,54700,0.099,0.147,0.147,0.182,0.996
22,54800,0.099,0.148,0.148,0.192,0.995
22,54900,0.099,0.147,0.147,0.195,0.991
22,55000,0.099,0.170,0.170,0.214,0.993
22,55100,0.098,0.136,0.136,0.184,0.995
22,55200,0.098,0.177,0.177,0.204,0.996
22,55300,0.098,0.201,0.201,0.210,0.995
23,55400,0.101,0.462,0.462,0.314,0.991
23,55500,0.099,0.118,0.118,0.172,0.996
